CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
2436,Female,38,48,106.98,5135.04,Month-to-Month,Credit Card,1
2437,Female,76,30,57.67,1730.1,Month-to-Month,Mailed Check,1
2438,Male,64,15,108.06,1620.9,Month-to-Month,Mailed Check,0
2439,Male,31,47,92.88,4365.36,Two Year,Credit Card,0
2440,Male,50,44,30.42,1338.48,One Year,Mailed Check,0
2441,Male,65,27,103.15,2785.05,Month-to-Month,Mailed Check,1
2442,Female,27,64,88.22,5646.08,Month-to-Month,Mailed Check,0
2443,Female,36,41,23.23,952.43,Two Year,Mailed Check,0
2444,Female,47,68,33.37,2269.16,Month-to-Month,Credit Card,0
2445,Female,39,5,83.56,417.8,One Year,Credit Card,0
2446,Male,20,53,86.26,4571.78,One Year,Electronic Check,1
2447,Male,54,8,94.67,757.36,Month-to-Month,Bank Transfer,1
2448,Male,58,22,92.02,2024.44,Month-to-Month,Bank Transfer,1
2449,Female,35,7,85.95,601.65,Month-to-Month,Electronic Check,1
2450,Male,28,22,96.62,2125.64,Two Year,Credit Card,0
2451,Male,65,46,77.51,3565.46,One Year,Electronic Check,0
2452,Female,19,30,46.08,1382.4,Two Year,Mailed Check,0
2453,Female,29,16,111.24,1779.84,One Year,Mailed Check,0
2454,Male,71,5,21.82,109.1,Two Year,Bank Transfer,0
2455,Male,23,67,56.66,3796.22,Two Year,Credit Card,0
2456,Male,60,23,92.89,2136.47,Month-to-Month,Bank Transfer,1
2457,Male,76,61,62.72,3825.92,Month-to-Month,Electronic Check,0
2458,Male,57,5,22.48,112.4,One Year,Bank Transfer,0
2459,Male,61,23,26.6,611.8,One Year,Bank Transfer,0
2460,Female,46,25,84.86,2121.5,Month-to-Month,Mailed Check,0
2461,Female,76,8,116.49,931.92,Two Year,Bank Transfer,1
2462,Female,47,21,75.19,1578.99,Month-to-Month,Electronic Check,0
2463,Male,19,2,70.68,141.36,Month-to-Month,Credit Card,0
2464,Female,26,22,51.83,1140.26,One Year,Bank Transfer,0
2465,Male,64,72,45.67,3288.24,Month-to-Month,Credit Card,1
2466,Male,19,72,22.1,1591.2,Month-to-Month,Electronic Check,1
2467,Female,46,68,47.3,3216.4,Two Year,Bank Transfer,0
2468,Male,50,64,64.91,4154.24,One Year,Credit Card,0
2469,Male,27,19,39.79,756.01,Two Year,Mailed Check,0
2470,Female,51,53,28.73,1522.69,One Year,Mailed Check,0
2471,Female,61,52,91.77,4772.04,One Year,Electronic Check,0
2472,Female,72,47,109.46,5144.62,One Year,Bank Transfer,0
2473,Male,25,54,113.68,6138.72,Month-to-Month,Electronic Check,1
2474,Female,54,44,81.8,3599.2,One Year,Credit Card,0
2475,Female,71,7,25.28,176.96,Month-to-Month,Credit Card,1
2476,Male,77,1,94.09,94.09,Two Year,Electronic Check,0
2477,Female,50,63,31.01,1953.63,Month-to-Month,Credit Card,0
2478,Female,64,39,86.97,3391.83,Month-to-Month,Electronic Check,1
2479,Female,23,19,97.94,1860.86,One Year,Electronic Check,0
2480,Male,61,31,92.59,2870.29,One Year,Mailed Check,0
2481,Male,57,24,115.19,2764.56,Month-to-Month,Credit Card,0
2482,Male,62,69,93.81,6472.89,Month-to-Month,Electronic Check,0
2483,Male,36,65,89.32,5805.8,Two Year,Mailed Check,1
2484,Female,49,33,46.17,1523.61,Month-to-Month,Electronic Check,1
2485,Male,44,59,112.48,6636.32,Month-to-Month,Credit Card,1
2486,Male,18,33,37.95,1252.35,Month-to-Month,Mailed Check,0
2487,Female,60,32,110.49,3535.68,Month-to-Month,Credit Card,1
2488,Female,69,59,51.27,3024.93,Month-to-Month,Bank Transfer,0
2489,Female,50,41,33.02,1353.82,Two Year,Bank Transfer,0
2490,Male,79,12,102.67,1232.04,Month-to-Month,Bank Transfer,0
2491,Male,57,11,20.25,222.75,Month-to-Month,Bank Transfer,0
2492,Male,49,19,103.21,1960.99,Two Year,Mailed Check,0
2493,Female,22,54,46.23,2496.42,One Year,Credit Card,0
2494,Female,34,57,108.47,6182.79,Month-to-Month,Electronic Check,0
2495,Male,79,42,89.15,3744.3,Month-to-Month,Electronic Check,1
2496,Female,25,71,86.62,6150.02,Two Year,Electronic Check,1
2497,Female,74,31,56.53,1752.43,Month-to-Month,Credit Card,0
2498,Female,59,52,25.94,1348.88,One Year,Mailed Check,0
2499,Male,51,2,103.01,206.02,One Year,Credit Card,0
2500,Female,26,38,37.09,1409.42,Month-to-Month,Bank Transfer,0
2501,Female,73,32,57.23,1831.36,One Year,Electronic Check,0
2502,Male,40,10,80.04,800.4,Month-to-Month,Credit Card,1
2503,Male,52,8,68.23,545.84,Month-to-Month,Bank Transfer,0
2504,Female,67,20,39.87,797.4,Two Year,Bank Transfer,0
2505,Female,24,20,34.06,681.2,Month-to-Month,Mailed Check,1
2506,Male,32,9,32.32,290.88,Month-to-Month,Electronic Check,1
2507,Male,70,72,106.3,7653.6,One Year,Credit Card,0
2508,Female,71,15,23.16,347.4,One Year,Bank Transfer,0
2509,Female,37,63,117.7,7415.1,Month-to-Month,Bank Transfer,1
2510,Female,67,21,39.85,836.85,One Year,Electronic Check,0
2511,Female,42,5,31.03,155.15,Month-to-Month,Credit Card,1
2512,Male,20,35,77.7,2719.5,One Year,Credit Card,0
2513,Female,77,68,28.0,1904.0,Two Year,Electronic Check,0
2514,Female,79,48,80.25,3852.0,Two Year,Bank Transfer,0
2515,Male,72,62,105.06,6513.72,One Year,Mailed Check,1
2516,Female,63,35,24.79,867.65,Month-to-Month,Electronic Check,1
2517,Male,41,70,99.99,6999.3,Month-to-Month,Bank Transfer,0
2518,Female,51,21,59.45,1248.45,Month-to-Month,Mailed Check,0
2519,Female,63,39,35.95,1402.05,One Year,Electronic Check,0
2520,Male,39,34,37.61,1278.74,Month-to-Month,Electronic Check,0
2521,Male,28,15,111.88,1678.2,Two Year,Bank Transfer,0
2522,Female,65,6,31.06,186.36,Two Year,Electronic Check,0
2523,Female,25,66,106.68,7040.88,Month-to-Month,Credit Card,1
2524,Female,56,56,74.42,4167.52,One Year,Credit Card,0
2525,Male,60,49,23.91,1171.59,One Year,Mailed Check,0
2526,Female,52,1,66.45,66.45,Month-to-Month,Electronic Check,0
2527,Male,66,65,101.74,6613.1,One Year,Credit Card,0
2528,Male,63,28,92.62,2593.36,Month-to-Month,Bank Transfer,0
2529,Female,55,20,68.88,1377.6,Month-to-Month,Bank Transfer,0
2530,Male,25,48,106.0,5088.0,One Year,Bank Transfer,0
2531,Female,71,72,32.04,2306.88,Two Year,Credit Card,0
2532,Female,54,65,110.99,7214.35,Month-to-Month,Electronic Check,1
2533,Female,44,51,104.64,5336.64,One Year,Electronic Check,1
2534,Female,45,43,90.83,3905.69,Month-to-Month,Electronic Check,1
2535,Female,57,49,101.79,4987.71,Two Year,Mailed Check,1
2536,Male,51,25,74.38,1859.5,Two Year,Electronic Check,0
2537,Male,49,41,87.52,3588.32,Month-to-Month,Credit Card,0
2538,Female,32,71,76.06,5400.26,Two Year,Credit Card,0
2539,Female,61,64,55.54,3554.56,Month-to-Month,Electronic Check,1
2540,Male,34,61,76.89,4690.29,Month-to-Month,Bank Transfer,0
2541,Male,50,12,45.75,549.0,One Year,Mailed Check,0
2542,Male,64,69,64.03,4418.07,Month-to-Month,Mailed Check,0
2543,Male,63,14,48.08,673.12,One Year,Credit Card,0
2544,Female,69,34,32.29,1097.86,One Year,Mailed Check,0
2545,Female,71,48,52.19,2505.12,Month-to-Month,Bank Transfer,0
2546,Male,33,61,105.2,6417.2,Month-to-Month,Electronic Check,1
2547,Female,46,35,58.11,2033.85,Month-to-Month,Mailed Check,1
2548,Male,26,65,94.8,6162.0,Month-to-Month,Mailed Check,1
2549,Female,50,59,37.52,2213.68,Month-to-Month,Credit Card,0
2550,Male,77,36,62.44,2247.84,Month-to-Month,Bank Transfer,0
2551,Female,66,19,31.49,598.31,Two Year,Credit Card,0
2552,Male,46,42,33.86,1422.12,Two Year,Credit Card,0
2553,Male,30,69,81.74,5640.06,Month-to-Month,Mailed Check,0
2554,Female,38,19,80.75,1534.25,Month-to-Month,Credit Card,1
2555,Male,75,39,41.34,1612.26,One Year,Credit Card,0
2556,Female,38,69,67.44,4653.36,Two Year,Mailed Check,0
2557,Female,22,52,106.33,5529.16,Month-to-Month,Mailed Check,0
2558,Male,27,12,37.42,449.04,Two Year,Mailed Check,0
2559,Female,23,47,21.92,1030.24,One Year,Electronic Check,0
2560,Female,73,36,85.2,3067.2,Two Year,Bank Transfer,0
2561,Female,68,63,25.35,1597.05,Month-to-Month,Electronic Check,0
2562,Female,74,51,117.99,6017.49,Two Year,Mailed Check,0
2563,Female,30,43,80.96,3481.28,Month-to-Month,Bank Transfer,0
2564,Male,18,34,67.04,2279.36,Two Year,Credit Card,0
2565,Female,37,49,63.0,3087.0,Month-to-Month,Bank Transfer,0
2566,Female,74,18,77.31,1391.58,One Year,Mailed Check,0
2567,Female,64,61,29.06,1772.66,Two Year,Electronic Check,0
2568,Female,63,57,113.0,6441.0,One Year,Bank Transfer,0
2569,Female,25,5,82.56,412.8,One Year,Credit Card,1
2570,Male,27,24,38.4,921.6,Month-to-Month,Electronic Check,1
2571,Female,26,64,76.26,4880.64,One Year,Electronic Check,0
2572,Male,66,59,33.33,1966.47,Two Year,Electronic Check,0
2573,Male,58,38,21.76,826.88,Month-to-Month,Electronic Check,0
2574,Male,20,33,83.05,2740.65,One Year,Credit Card,1
2575,Male,28,10,84.85,848.5,Two Year,Mailed Check,0
2576,Female,29,37,78.37,2899.69,One Year,Credit Card,0
2577,Male,27,11,38.35,421.85,Two Year,Mailed Check,1
2578,Male,42,24,80.34,1928.16,Two Year,Mailed Check,0
2579,Female,66,71,25.65,1821.15,One Year,Bank Transfer,0
2580,Female,66,21,80.92,1699.32,One Year,Credit Card,0
2581,Female,42,20,75.4,1508.0,Two Year,Mailed Check,0
2582,Male,28,10,85.53,855.3,Two Year,Credit Card,0
2583,Female,79,47,109.55,5148.85,Two Year,Credit Card,0
2584,Female,71,47,105.04,4936.88,Month-to-Month,Mailed Check,0
2585,Male,53,15,118.07,1771.05,Month-to-Month,Mailed Check,1
2586,Female,56,44,117.62,5175.28,One Year,Electronic Check,0
2587,Female,70,62,97.23,6028.26,One Year,Bank Transfer,0
2588,Female,43,6,115.64,693.84,Month-to-Month,Mailed Check,0
2589,Female,31,66,106.73,7044.18,Month-to-Month,Mailed Check,0
2590,Male,56,4,92.76,371.04,Month-to-Month,Mailed Check,0
2591,Female,73,23,27.54,633.42,One Year,Bank Transfer,0
2592,Female,57,13,24.9,323.7,Two Year,Credit Card,0
2593,Male,18,31,103.76,3216.56,Two Year,Electronic Check,1
2594,Female,73,16,68.97,1103.52,Month-to-Month,Electronic Check,0
2595,Male,71,41,101.46,4159.86,Month-to-Month,Credit Card,1
2596,Female,21,1,51.29,51.29,Month-to-Month,Bank Transfer,0
2597,Male,78,12,59.76,717.12,Month-to-Month,Bank Transfer,1
2598,Male,47,56,90.02,5041.12,One Year,Mailed Check,0
2599,Male,29,50,111.53,5576.5,Month-to-Month,Bank Transfer,1
2600,Male,73,20,28.78,575.6,Month-to-Month,Bank Transfer,0
2601,Female,52,66,106.15,7005.9,Month-to-Month,Mailed Check,1
2602,Male,30,36,99.3,3574.8,Month-to-Month,Credit Card,1
2603,Female,69,38,51.55,1958.9,Month-to-Month,Electronic Check,0
2604,Male,48,22,55.52,1221.44,Month-to-Month,Credit Card,0
2605,Male,55,61,24.65,1503.65,Month-to-Month,Credit Card,0
2606,Male,60,50,21.57,1078.5,Month-to-Month,Mailed Check,0
2607,Female,40,59,67.7,3994.3,Month-to-Month,Credit Card,0
2608,Male,21,20,29.55,591.0,One Year,Bank Transfer,0
2609,Female,69,36,39.4,1418.4,Two Year,Credit Card,0
2610,Female,33,15,104.68,1570.2,One Year,Credit Card,1
2611,Female,24,62,77.1,4780.2,One Year,Mailed Check,0
2612,Female,39,3,83.36,250.08,Two Year,Mailed Check,1
2613,Female,46,5,38.75,193.75,Month-to-Month,Electronic Check,0
2614,Female,28,56,102.87,5760.72,Month-to-Month,Bank Transfer,0
2615,Female,73,31,106.8,3310.8,Month-to-Month,Bank Transfer,1
2616,Female,50,35,72.33,2531.55,Month-to-Month,Electronic Check,1
2617,Female,75,71,111.26,7899.46,One Year,Electronic Check,0
2618,Male,46,70,104.48,7313.6,Month-to-Month,Mailed Check,0
2619,Male,76,26,93.13,2421.38,Two Year,Electronic Check,0
2620,Male,56,1,93.41,93.41,Month-to-Month,Credit Card,1
2621,Male,29,7,30.54,213.78,Two Year,Electronic Check,0
2622,Male,24,36,47.08,1694.88,Two Year,Credit Card,0
2623,Female,76,25,26.68,667.0,Two Year,Electronic Check,0
2624,Female,72,59,20.87,1231.33,Two Year,Mailed Check,0
2625,Female,56,61,35.83,2185.63,Month-to-Month,Bank Transfer,0
2626,Female,59,29,108.05,3133.45,One Year,Credit Card,1
2627,Female,79,18,43.99,791.82,Month-to-Month,Bank Transfer,0
2628,Female,65,41,117.02,4797.82,Two Year,Credit Card,0
2629,Female,43,19,79.73,1514.87,Month-to-Month,Bank Transfer,0
2630,Male,57,4,43.73,174.92,Month-to-Month,Mailed Check,0
2631,Male,26,65,69.71,4531.15,Two Year,Credit Card,0
2632,Male,58,41,41.91,1718.31,Month-to-Month,Electronic Check,1
2633,Male,51,15,118.4,1776.0,Month-to-Month,Mailed Check,0
2634,Female,62,54,104.73,5655.42,Month-to-Month,Bank Transfer,0
2635,Female,30,64,22.62,1447.68,One Year,Credit Card,0
2636,Female,72,72,114.78,8264.16,One Year,Mailed Check,0
2637,Male,72,15,92.11,1381.65,One Year,Bank Transfer,0
2638,Female,53,50,28.24,1412.0,Two Year,Credit Card,0
2639,Female,42,22,87.06,1915.32,Month-to-Month,Credit Card,0
2640,Female,41,18,84.69,1524.42,One Year,Mailed Check,0
2641,Male,61,2,41.88,83.76,One Year,Bank Transfer,0
2642,Female,34,36,95.84,3450.24,One Year,Bank Transfer,1
2643,Male,19,20,28.71,574.2,Month-to-Month,Credit Card,0
2644,Male,30,16,68.94,1103.04,Month-to-Month,Bank Transfer,1
2645,Male,48,67,20.99,1406.33,Month-to-Month,Electronic Check,0
2646,Male,46,30,116.87,3506.1,Month-to-Month,Electronic Check,1
2647,Female,67,55,95.16,5233.8,Month-to-Month,Credit Card,1
2648,Male,45,66,35.89,2368.74,Month-to-Month,Bank Transfer,0
2649,Male,77,26,54.17,1408.42,Month-to-Month,Credit Card,0
2650,Female,44,57,36.06,2055.42,Month-to-Month,Electronic Check,1
2651,Female,32,69,96.66,6669.54,One Year,Credit Card,0
2652,Male,48,2,25.89,51.78,Two Year,Credit Card,0
2653,Female,57,56,104.04,5826.24,Month-to-Month,Mailed Check,0
2654,Male,32,62,114.22,7081.64,One Year,Mailed Check,0
2655,Male,50,34,87.66,2980.44,Two Year,Electronic Check,0
2656,Male,37,56,41.3,2312.8,One Year,Bank Transfer,0
2657,Male,59,55,56.01,3080.55,Two Year,Electronic Check,0
2658,Female,29,20,67.72,1354.4,Month-to-Month,Bank Transfer,0
2659,Male,54,50,80.46,4023.0,Two Year,Bank Transfer,0
2660,Female,26,25,86.87,2171.75,Month-to-Month,Mailed Check,0
2661,Female,40,25,75.42,1885.5,Month-to-Month,Mailed Check,0
2662,Female,25,53,55.13,2921.89,Two Year,Electronic Check,0
2663,Female,49,14,109.09,1527.26,Two Year,Electronic Check,0
2664,Male,65,60,28.14,1688.4,Month-to-Month,Electronic Check,1
2665,Female,31,43,66.63,2865.09,Two Year,Mailed Check,0
2666,Male,44,62,97.56,6048.72,Month-to-Month,Mailed Check,0
2667,Female,42,69,26.09,1800.21,One Year,Credit Card,0
2668,Female,30,63,90.53,5703.39,Month-to-Month,Electronic Check,1
2669,Male,72,2,101.97,203.94,Month-to-Month,Credit Card,1
2670,Male,38,54,86.08,4648.32,One Year,Bank Transfer,0
2671,Male,62,16,21.29,340.64,Month-to-Month,Electronic Check,0
2672,Female,48,55,38.01,2090.55,Month-to-Month,Mailed Check,0
2673,Female,54,43,54.21,2331.03,Month-to-Month,Electronic Check,0
2674,Male,65,61,43.37,2645.57,Month-to-Month,Electronic Check,1
2675,Male,75,38,116.27,4418.26,One Year,Mailed Check,0
2676,Male,60,45,85.16,3832.2,Month-to-Month,Mailed Check,0
2677,Male,71,51,49.7,2534.7,Two Year,Bank Transfer,0
2678,Female,22,42,112.97,4744.74,Month-to-Month,Electronic Check,0
2679,Male,30,24,94.06,2257.44,Month-to-Month,Electronic Check,1
2680,Male,45,30,48.46,1453.8,Month-to-Month,Electronic Check,0
2681,Male,60,37,57.89,2141.93,One Year,Electronic Check,0
2682,Male,42,53,39.94,2116.82,Month-to-Month,Bank Transfer,1
2683,Female,68,63,117.11,7377.93,Month-to-Month,Electronic Check,1
2684,Male,52,11,71.73,789.03,Month-to-Month,Bank Transfer,1
2685,Female,64,23,109.61,2521.03,Two Year,Bank Transfer,1
2686,Male,56,50,54.65,2732.5,Month-to-Month,Mailed Check,0
2687,Male,24,55,106.08,5834.4,Two Year,Electronic Check,0
2688,Female,55,55,25.39,1396.45,Month-to-Month,Mailed Check,0
2689,Male,49,4,118.21,472.84,Month-to-Month,Bank Transfer,1
2690,Female,20,54,111.2,6004.8,Month-to-Month,Credit Card,0
2691,Female,79,61,56.32,3435.52,Month-to-Month,Credit Card,0
2692,Male,62,5,97.47,487.35,One Year,Electronic Check,0
2693,Female,56,18,95.23,1714.14,Two Year,Credit Card,0
2694,Female,54,44,110.13,4845.72,Month-to-Month,Mailed Check,1
2695,Female,72,31,50.73,1572.63,Month-to-Month,Credit Card,0
2696,Female,67,21,66.55,1397.55,Month-to-Month,Credit Card,0
2697,Female,39,47,106.5,5005.5,Month-to-Month,Bank Transfer,0
2698,Female,79,30,97.86,2935.8,Month-to-Month,Mailed Check,1
2699,Female,25,55,59.35,3264.25,Two Year,Electronic Check,0
2700,Female,34,68,104.57,7110.76,Month-to-Month,Mailed Check,1
2701,Male,69,69,24.7,1704.3,One Year,Mailed Check,0
2702,Male,44,41,98.2,4026.2,Month-to-Month,Electronic Check,1
2703,Female,50,45,40.68,1830.6,Month-to-Month,Mailed Check,0
2704,Male,63,30,48.61,1458.3,Month-to-Month,Bank Transfer,0
2705,Female,34,45,69.32,3119.4,Month-to-Month,Electronic Check,1
2706,Female,59,45,64.97,2923.65,Month-to-Month,Bank Transfer,0
2707,Male,29,45,72.06,3242.7,Month-to-Month,Mailed Check,0
2708,Female,65,55,74.48,4096.4,Month-to-Month,Credit Card,0
2709,Female,63,59,53.15,3135.85,Two Year,Electronic Check,0
2710,Female,79,5,37.52,187.6,Month-to-Month,Electronic Check,1
2711,Female,44,32,96.85,3099.2,One Year,Credit Card,0
2712,Male,65,6,60.0,360.0,Month-to-Month,Credit Card,1
2713,Female,25,26,70.58,1835.08,Two Year,Electronic Check,0
2714,Female,40,37,84.47,3125.39,Month-to-Month,Credit Card,1
2715,Female,77,13,110.96,1442.48,Month-to-Month,Bank Transfer,1
2716,Male,59,69,90.76,6262.44,Two Year,Mailed Check,1
2717,Female,78,25,24.55,613.75,Month-to-Month,Bank Transfer,1
2718,Male,66,13,103.86,1350.18,One Year,Mailed Check,0
2719,Male,76,20,118.94,2378.8,One Year,Mailed Check,0
2720,Female,79,72,67.25,4842.0,Month-to-Month,Credit Card,0
2721,Female,46,60,116.96,7017.6,Two Year,Credit Card,0
2722,Male,67,21,74.73,1569.33,Two Year,Bank Transfer,0
2723,Female,37,61,65.96,4023.56,Two Year,Credit Card,0
2724,Male,33,26,53.14,1381.64,Two Year,Bank Transfer,0
2725,Male,34,54,85.76,4631.04,Month-to-Month,Electronic Check,0
2726,Female,33,42,42.98,1805.16,Month-to-Month,Bank Transfer,0
2727,Female,36,11,30.49,335.39,One Year,Mailed Check,0
2728,Male,73,37,22.72,840.64,Month-to-Month,Electronic Check,0
2729,Male,73,11,49.24,541.64,Month-to-Month,Bank Transfer,1
2730,Male,25,27,59.58,1608.66,Month-to-Month,Bank Transfer,0
2731,Male,55,34,75.21,2557.14,Two Year,Electronic Check,0
2732,Female,55,38,49.27,1872.26,Month-to-Month,Electronic Check,1
2733,Female,70,61,118.41,7223.01,Two Year,Mailed Check,0
2734,Female,46,53,49.17,2606.01,Month-to-Month,Mailed Check,1
2735,Female,58,65,64.1,4166.5,Month-to-Month,Mailed Check,0
2736,Female,53,3,30.33,90.99,Two Year,Credit Card,0
2737,Male,43,67,46.06,3086.02,Two Year,Mailed Check,0
2738,Female,48,28,24.83,695.24,Month-to-Month,Credit Card,1
2739,Female,61,14,75.95,1063.3,Month-to-Month,Bank Transfer,0
2740,Female,77,52,95.11,4945.72,Month-to-Month,Bank Transfer,0
2741,Female,29,30,39.57,1187.1,Two Year,Bank Transfer,0
2742,Female,72,58,56.79,3293.82,Month-to-Month,Credit Card,1
2743,Male,34,54,21.66,1169.64,Month-to-Month,Bank Transfer,1
2744,Male,32,69,103.95,7172.55,One Year,Bank Transfer,1
2745,Male,26,15,98.0,1470.0,Month-to-Month,Credit Card,1
2746,Female,56,38,26.33,1000.54,Month-to-Month,Mailed Check,0
2747,Male,59,14,56.49,790.86,Two Year,Mailed Check,0
2748,Male,65,57,115.53,6585.21,Two Year,Mailed Check,1
2749,Female,29,59,59.2,3492.8,Two Year,Mailed Check,0
2750,Female,49,8,72.62,580.96,Month-to-Month,Electronic Check,0
2751,Female,42,72,55.52,3997.44,Two Year,Bank Transfer,0
2752,Male,56,19,79.61,1512.59,One Year,Mailed Check,0
2753,Male,35,32,117.82,3770.24,Month-to-Month,Mailed Check,0
2754,Female,32,29,119.75,3472.75,One Year,Mailed Check,1
2755,Female,49,41,97.47,3996.27,Month-to-Month,Mailed Check,1
2756,Male,23,45,60.43,2719.35,One Year,Mailed Check,0
2757,Male,75,13,69.44,902.72,One Year,Electronic Check,0
2758,Female,61,27,55.67,1503.09,One Year,Electronic Check,0
2759,Female,60,19,118.56,2252.64,Month-to-Month,Credit Card,0
2760,Male,69,26,90.78,2360.28,One Year,Credit Card,0
2761,Female,52,53,64.89,3439.17,Month-to-Month,Mailed Check,0
2762,Male,51,51,21.21,1081.71,Two Year,Credit Card,0
2763,Male,55,37,72.05,2665.85,One Year,Electronic Check,0
2764,Male,73,9,118.39,1065.51,Month-to-Month,Mailed Check,1
2765,Male,71,52,72.31,3760.12,Month-to-Month,Credit Card,0
2766,Female,74,54,38.24,2064.96,One Year,Credit Card,0
2767,Female,79,3,22.21,66.63,Month-to-Month,Electronic Check,1
2768,Male,22,69,55.47,3827.43,One Year,Bank Transfer,0
2769,Male,35,8,111.82,894.56,Month-to-Month,Mailed Check,0
2770,Male,33,14,119.66,1675.24,One Year,Credit Card,0
2771,Male,25,3,114.54,343.62,Month-to-Month,Electronic Check,0
2772,Male,42,24,92.94,2230.56,One Year,Mailed Check,0
2773,Female,49,13,75.81,985.53,Two Year,Electronic Check,0
2774,Female,79,43,79.07,3400.01,One Year,Mailed Check,0
2775,Female,43,29,73.9,2143.1,Month-to-Month,Bank Transfer,1
2776,Female,69,72,90.7,6530.4,Two Year,Bank Transfer,0
2777,Male,39,51,61.89,3156.39,Month-to-Month,Mailed Check,0
2778,Male,48,42,86.92,3650.64,One Year,Mailed Check,0
2779,Male,60,31,32.16,996.96,One Year,Electronic Check,0
2780,Male,27,63,46.57,2933.91,Month-to-Month,Mailed Check,0
2781,Male,73,26,103.6,2693.6,Month-to-Month,Credit Card,1
2782,Female,74,18,110.37,1986.66,Month-to-Month,Mailed Check,1
2783,Male,29,57,73.9,4212.3,Two Year,Mailed Check,0
2784,Female,70,7,23.16,162.12,Two Year,Bank Transfer,0
2785,Female,45,48,112.7,5409.6,Month-to-Month,Bank Transfer,0
2786,Female,23,60,90.21,5412.6,Month-to-Month,Electronic Check,1
2787,Female,76,33,61.4,2026.2,Two Year,Mailed Check,0
2788,Male,37,3,79.84,239.52,Month-to-Month,Credit Card,0
2789,Female,22,4,62.98,251.92,Month-to-Month,Credit Card,0
2790,Female,40,4,66.53,266.12,Month-to-Month,Mailed Check,1
2791,Female,26,42,108.68,4564.56,Month-to-Month,Electronic Check,0
2792,Male,75,9,36.11,324.99,One Year,Credit Card,0
2793,Male,76,51,30.37,1548.87,One Year,Electronic Check,0
2794,Male,46,17,20.27,344.59,Month-to-Month,Mailed Check,0
2795,Female,33,17,51.4,873.8,Two Year,Electronic Check,0
